 Tempo totale (Ma):   0.000015
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura       Viscosità   Shear Heating     Ad. Heating
     15321          0.6914          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15322          0.6992          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15323          0.7070          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15324          0.7148          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15325          0.7227          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15326          0.7305          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15327          0.7383          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15328          0.7461          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15329          0.7539          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15330          0.7617          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15331          0.7695          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15332          0.7773          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15333          0.7852          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15334          0.7930          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15335          0.8008          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15336          0.8086          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15337          0.8164          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15338          0.8242          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15339          0.8320          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15340          0.8398          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15341          0.8477          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15342          0.8555          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15343          0.8633          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15344          0.8711          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15345          0.8789          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15346          0.8867          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15347          0.8945          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15348          0.9023          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15349          0.9102          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15350          0.9180          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15351          0.9258          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15352          0.9336          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15353          0.9414          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15354          0.9492          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15355          0.9570          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15356          0.9648          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15357          0.9727          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15358          0.9805          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15359          0.9883          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15360          0.9961          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
